User Id,Book Id,Rating
394,2518919,1
394,2158273,4
394,3027846,2
394,3035106,5
394,2784624,5
394,3009028,5
394,2981282,1
394,3008433,4
394,3035780,4
394,2463371,4
394,2776116,1
394,2785715,3
394,3007938,3
394,2938401,5
394,3007960,1
394,3022790,2
394,2922781,2
394,2973829,4
394,2714016,1
394,2475395,3
394,2919633,4
394,3036707,5
394,2954044,3
394,2985667,5
394,3037196,2
394,3038775,1
394,2751810,1
394,3032654,4
394,2975509,3
394,2653544,3
394,3001367,3
394,3039957,2
394,2750825,3
394,2973833,4
394,2654381,2
394,2730692,1
394,2860570,4
394,3039613,3
394,3020538,3
394,2977305,1
394,2829564,1
394,2777767,3
394,3017560,1
394,3037852,5
394,2621485,1
394,3038765,5
394,3035680,1
394,3008051,2
395,3026131,5
395,2967287,1
395,2713748,5
395,2666772,3
395,2680228,1
395,3016150,3
395,2876544,5
395,3019565,1
395,2969959,3
395,2941240,1
395,3027057,4
395,3017338,2
395,3027118,3
395,2139567,3
395,3027064,1
395,3028517,1
395,3005449,2
395,2788398,3
395,2787265,2
395,2997042,1
395,2735923,1
395,3038767,2
395,2808714,2
395,2992618,5
395,2460367,2
395,3029692,4
395,2822797,2
395,3035467,5
395,2870547,5
395,3033650,4
395,2843657,1
395,2810982,2
395,3010317,3
395,2868950,5
395,2877713,2
395,3031715,1
395,2982700,4
395,2765692,4
395,2904792,1
395,2364508,3
395,3005599,1
395,3009498,2
395,3025875,4
395,3031725,1
395,2947283,1
395,2963261,3
395,2765693,5
395,2655789,2
395,3034452,1
395,3011112,4
395,2993439,5
395,3015937,1
395,2978894,3
395,2841468,3
395,3006907,3
395,2921207,4
395,3038756,2
395,2967784,5
395,2921443,2
396,2921267,1
396,2770893,2
396,2822809,5
396,2867697,3
396,3005440,4
396,3031077,5
396,2935691,2
396,3006143,4
396,2764795,2
396,2891518,4
396,2806799,1
396,2590164,4
396,2901970,1
396,2193658,5
396,3003731,1
396,2985339,1
397,2964440,4
397,3026311,5
397,2864113,4
397,2823911,3
397,3004156,5
397,3025246,2
397,3018072,3
397,2828894,1
397,3018197,4
397,3036118,4
397,3031948,2
397,3030907,2
397,3009018,5
397,3038449,1
397,2338976,5
397,2947119,3
397,2276924,4
397,2922407,1
397,2820789,5
397,2970783,1
397,2942298,5
397,2933423,3
397,2812613,1
397,2829180,4
397,2336673,4
397,2967078,5
397,2976835,5
397,3031663,2
397,2619918,1
397,3035261,4
397,2912934,2
397,3018583,1
397,3041031,4
397,2774543,1
397,3037378,4
397,3019151,4
397,2862443,2
397,2529844,4
397,3018631,2
397,3003241,4
397,3007282,1
397,2925455,1
397,3041258,3
397,2932011,3
397,2868880,1
397,2935210,1
397,2616257,1
397,3017518,3
397,2925039,5
397,2945078,2
397,3037852,1
397,2623522,2
397,3031660,4
397,2617476,5
397,3020154,4
397,2970075,1
398,2415885,2
398,2962329,1
398,2338236,3
398,3028247,2
398,3022266,1
398,3012635,5
398,3031723,5
398,2942279,1
398,2846267,5
398,3017508,2
398,2892722,5
398,2979349,3
398,2827339,2
398,2954249,5
398,3004142,3
398,2742414,2
398,2863595,5
398,2835752,2
398,3039784,3
398,2948532,3
398,3037722,1
398,2907264,2
398,2642851,2
398,2816823,4
398,2950189,4
398,2816778,2
398,2422210,1
398,3024305,3
398,3026633,3
398,3036775,4
398,2903484,3
398,2366814,1
398,2760469,1
398,2761462,4
398,2845650,5
398,2759760,1
398,3031714,2
398,2619253,5
398,3037985,5
398,2333288,3
398,2763780,4
398,2652382,3
398,3033542,3
398,2815600,3
398,2474505,5
398,3037245,5
398,2782040,3
398,3038759,5
398,2841013,3
398,2964442,5
398,2813013,2
398,3007703,5
398,2636878,3
398,3018088,2
398,2766840,1
398,2765578,3
398,3017341,3
398,3036118,5
398,3028183,1
398,2936700,4
398,2713697,5
398,2654618,2
398,2530704,1
398,2856889,2
398,3030443,4
398,2966236,5
398,2921486,2
398,2821387,2
398,3034785,5
398,2339213,3
398,2992380,3
398,3035371,1
398,3019834,3
399,2957259,2
399,2884843,4
399,2919318,4
399,2975895,5
399,2957273,1
399,2361397,4
399,3013316,3
399,2850023,5
399,2863511,1
399,3025229,5
399,3029146,1
399,3000786,2
399,3002911,2
399,2985339,3
399,3041913,3
399,2696996,3
399,2829751,4
399,3011328,5
399,3027957,4
399,3035492,5
399,2643586,1
399,2313468,1
399,2969432,1
399,3007078,3
399,3041311,4
399,3037377,3
399,2922586,3
399,2732136,2
399,2893085,3
399,3020265,5
399,3038861,3
399,2874948,3
399,2811444,1
399,2988625,2
399,2771838,1
399,2697973,4
399,2893869,1
399,2112143,1
399,2910706,5
399,2466123,5
399,2902252,3
399,2648225,3
399,2930384,1
399,2611655,4
399,3036114,1
399,3004157,3
399,2853350,2
399,2922824,5
399,2791074,4
399,2926414,2
399,3034473,2
399,2978963,5
399,3008264,3
399,3024527,2
399,2937095,3
399,2814251,3
399,3016909,3
399,3008438,1
399,3016195,2
399,3008437,2
399,3037853,5
399,2837155,1
399,2882468,5
399,2992375,5
399,2848009,4
399,3022265,5
399,2933377,1
399,2921207,5
399,2505980,4
399,2866929,5
399,2457363,3
399,2801919,4
399,3033783,4
399,3016114,2
399,2769868,5
399,2945711,2
399,2947435,5
399,3009052,4
399,3016195,5
400,2945602,4
400,2749185,1
400,3010408,3
400,2996115,1
400,3035264,4
400,3026269,4
400,2995832,2
400,2965979,2
400,2998198,3
400,2755377,1
400,3016524,1
400,3037878,2
400,3011424,2
400,3019182,5
400,2344014,5
400,3017472,4
400,3017353,1
400,2965273,2
400,2667985,2
400,2964476,1
400,3038100,1
400,3001022,3
400,2976750,2
400,2920027,5
400,2683092,2
400,2878920,2
400,3028462,1
400,2950201,5
400,3006700,5
401,3005979,3
401,2750739,4
401,3000454,5
401,3013230,3
401,2830658,2
401,2931010,2
401,2836592,2
401,3000919,5
401,3029689,2
401,2860249,2
401,2995892,1
401,2942179,5
401,3026577,2
401,2891942,3
401,2829137,5
401,2862638,5
401,2869571,2
401,3038039,4
401,2166555,1
401,3009035,2
401,3018558,3
401,3025620,5
401,3025127,3
401,2945492,3
401,2765165,3
401,2996117,4
401,2951024,3
401,3010805,5
401,2870056,2
401,2972899,4
401,2894704,4
401,3023072,5
401,2965497,3
401,3034473,5
401,2666056,4
401,2816012,5
401,3006910,4
401,3041324,5
401,3006764,1
401,2720639,1
401,3017453,3
401,2717924,3
401,2974669,5
401,3015643,2
401,2977096,4
401,2724428,2
401,3001450,2
401,3036832,2
401,3009058,3
401,2926022,1
402,2830237,2
402,2965448,1
402,2483547,1
402,2897861,1
402,2977989,5
402,2949599,3
402,3040266,2
402,3037976,2
402,2945453,1
402,2847925,4
402,2918288,3
403,2907263,3
403,3009454,3
403,3033159,2
403,2858303,5
403,2988658,3
403,3035342,3
403,3029766,3
403,2749268,4
403,2981282,4
403,2841354,3
403,2593751,4
403,3016150,1
403,3019516,4
403,2666804,3
403,2980223,3
403,3041342,1
403,3020525,1
403,2110116,1
403,2954787,1
403,3012573,5
403,2965274,5
403,3008164,1
403,3009236,4
403,2828454,3
403,2970792,5
403,3016428,2
403,2999749,1
403,3032507,3
403,3035512,4
403,3021933,5
403,2830447,2
403,3030837,5
403,3035839,1
403,3016420,1
403,3041305,4
403,3024681,3
403,2841782,5
403,2862446,1
403,2557853,5
403,3021312,4
403,2770372,2
403,2499314,3
403,2983193,2
403,2833520,3
403,3001582,5
403,3019270,2
403,2922586,1
403,2654825,4
403,2987401,5
403,2613790,4
403,2764739,2
404,2735747,1
404,2896892,5
404,2841364,1
404,3025627,2
404,2949599,4
404,2873901,4
404,2879257,1
404,3027501,5
404,2849423,2
404,2719696,3
405,2604785,1
405,2564387,4
405,2549316,1
405,2866428,5
405,2491191,3
405,3033576,3
405,3018509,4
405,3020100,2
405,2954781,3
405,3041347,3
405,3019275,4
405,3021888,5
405,2633021,1
405,3016099,5
405,2756569,5
405,2965610,1
405,3031725,4
405,2357590,1
405,3029438,5
405,2983030,1
405,3030317,3
405,2946465,4
405,2796340,5
405,2783101,1
405,3038768,4
405,3000439,5
405,3033451,1
405,2587045,2
405,2702491,3
405,2922517,5
405,2850149,3
405,3033587,3
405,2845013,2
405,3008428,2
405,2865678,1
405,2979347,5
405,2661928,4
405,2844933,4
405,2975362,1
405,2947286,5
405,2915015,3
405,2820977,1
405,2897861,2
405,2866500,5
405,2440681,1
405,3035035,4
405,2967767,3
405,3038048,4
405,2923657,1
405,2915175,1
405,2894694,5
405,2484027,4
405,2612853,1
406,2267183,1
406,2610468,3
406,3018861,4
406,2976178,2
406,2787029,1
406,2905781,1
406,3020550,3
406,2970118,2
406,2995645,5
406,2930985,2
406,3038762,5
406,2912427,2
406,2667985,2
406,3022270,2
406,2642851,5
406,2338979,1
406,2761906,4
406,2891702,5
406,3028491,5
406,2989760,1
406,3025854,2
406,3017916,3
406,3037181,2
406,3018476,1
407,2921038,3
407,2830237,3
407,2735905,3
407,2625060,1
407,2122821,2
407,2777108,4
407,2992901,4
407,2805412,3
407,2893496,4
407,3003241,2
407,2849734,1
407,2418101,3
407,2453522,3
407,3037976,2
407,3028816,1
407,3030404,5
407,2919130,4
407,2866354,5
407,3027431,5
407,2594913,4
407,3031707,2
407,3033947,4
407,2823714,1
407,3039787,5
407,2866262,2
407,2893703,4
407,3033440,2
407,2986679,4
407,2333288,2
407,3013325,2
407,2380608,4
407,2965265,3
407,2866428,3
407,3025483,4
407,3027483,2
407,2960736,4
407,3037921,4
407,3007241,2
407,2832980,2
407,3034626,2
407,2974341,3
408,2966224,2
408,3034625,3
408,2725692,1
408,2904206,4
408,2826933,1
408,3025712,5
408,3000037,4
408,2874560,3
408,2986953,3
408,2982749,3
408,3027792,1
409,2755377,3
409,3007987,3
409,2852525,3
409,3029038,5
409,2977302,2
409,2450236,1
409,3007828,2
409,2629346,3
409,2999821,3
409,3036722,4
409,2915752,5
409,3026843,2
409,3027125,4
409,3009050,2
409,2653740,2
409,2825623,4
409,3018757,1
409,2679021,3
409,3000169,3
409,2593758,2
409,2686088,1
409,3035467,5
409,2866926,5
409,2403499,4
409,2090181,3
409,2820843,2
409,3036775,5
409,2925484,4
409,3016051,4
409,3008269,2
409,2981297,2
409,2982738,4
409,2444371,4
409,2883299,1
409,2937089,3
409,2995372,5
409,3005203,2
409,2558636,3
409,2839271,1
409,2995811,4
409,2659383,5
409,3041831,2
409,2905177,3
409,3041342,4
409,2990219,5
409,3026712,1
409,3036618,4
409,3011937,4
409,3020345,3
409,2690727,5
409,2683575,1
409,2954056,3
409,2320934,5
409,2970275,5
409,2742414,2
409,2982067,5
409,3006769,3
409,2920791,5
409,2977306,4
409,3028250,3
409,2994652,3
409,2975117,3
409,2735877,3
409,2853350,5
409,3000440,1
409,2905612,3
409,2762936,4
409,2598644,3
409,2964386,3
409,2895606,1
409,2808078,4
409,3008718,1
409,3025178,4
409,2823978,1
409,2788172,5
409,2738894,4
409,3025215,4
409,3016078,1
409,3039261,4
409,2706360,3
409,3040283,1
409,2761130,3
409,2426506,1
409,2879530,5
409,2593167,3
409,3001450,3
409,2921752,5
410,2899132,5
410,3017820,1
410,2998182,1
410,3026871,2
410,3041468,1
410,3034617,4
410,2989053,4
410,2981120,2
410,2936677,3
410,2740376,3
410,2960044,1
410,2480417,3
410,2943169,3
410,2911235,4
410,2718280,1
410,2481830,1
410,3037913,4
410,2755776,3
410,2816011,1
410,2742800,2
410,3034817,1
410,3018861,1
410,3037768,4
410,2617532,5
410,3034432,4
410,2983950,2
410,94503,4
410,2726443,5
410,3021821,5
410,2974865,2
411,3019574,3
411,2679024,4
411,2925472,4
411,2581114,4
411,3035685,5
411,2852467,1
411,3034720,2
411,2797423,3
411,2815938,4
411,2964442,5
411,3009237,3
411,3025693,1
411,3025570,2
411,2962809,2
411,2994055,3
411,3028917,2
411,2964828,1
411,2948146,2
411,3041248,2
411,2657270,5
411,2880023,3
411,2897970,4
411,2919086,5
411,3036035,5
411,3036734,1
411,2715083,4
411,3011502,4
411,2446495,3
411,2444651,5
411,2492622,3
411,3000195,5
411,3017244,4
411,2763250,5
411,2858219,5
411,2841859,5
411,3026118,5
411,2707024,5
411,3009881,1
411,3020710,3
411,2867763,1
411,3034688,4
411,3026133,1
411,2835056,5
411,3003600,3
411,2659949,5
412,2987660,5
412,2995832,5
412,2804759,2
412,2478203,3
412,2986962,4
412,3007391,5
412,2964863,5
412,2910223,3
412,2858688,1
412,2759101,3
412,2978962,2
412,3025184,2
412,2878154,3
412,3028670,1
412,2995900,2
412,3001526,4
412,3020789,5
412,3009410,5
412,2652382,4
412,2954216,5
412,3026855,5
412,2999758,1
412,2930252,2
412,2879213,1
412,2436674,2
412,2958996,4
412,2665199,5
412,2959947,4
412,2992994,1
412,2812613,2
412,3027025,2
412,3029744,3
412,2631645,1
412,3010606,3
412,2759099,5
412,2551619,3
412,2496668,3
412,2906878,1
412,2920816,3
412,2984829,5
412,2839332,3
412,2761130,1
412,3026095,3
412,2799020,1
412,2977989,4
412,3031663,4
412,2506858,2
412,2766178,4
412,2806799,1
412,3037155,5
412,2874447,4
412,2931112,2
412,3035966,3
412,3022257,5
412,3029038,2
412,3011219,1
412,2765788,2
412,2973437,3
412,2828318,2
412,2600310,3
412,2957206,4
412,2897841,4
412,2920018,3
412,3001686,3
412,2776213,1
412,3001362,2
412,3016195,5
412,2897174,2
412,3037859,2
412,3006293,4
412,3025355,2
412,3018001,2
412,1890899,3
412,2974669,1
412,2335537,2
412,2733713,2
412,2505980,1
412,2942240,1
412,2905165,2
412,2836420,4
413,2399878,3
413,2418098,5
413,3042226,1
413,2771655,2
413,2967883,3
413,3021113,5
413,3033678,5
413,2934563,4
413,3023067,2
413,3020912,2
413,2964472,2
413,2553458,2
413,2964859,5
413,2977310,2
413,2572650,2
413,2964133,4
413,2999181,2
413,2886031,1
413,2471404,2
413,2715542,1
413,3006909,1
413,3020271,5
413,3017446,3
413,3025554,1
413,2948494,5
413,2981575,1
413,3036665,5
413,3013309,3
413,2918831,2
413,2815919,2
413,2854232,5
413,2946031,1
414,2997340,1
414,2878065,5
414,2885230,5
414,2643586,5
414,3042004,5
414,3007925,5
414,2824365,4
414,2850964,2
415,2987908,2
415,2715883,4
415,3006703,1
415,2655787,4
415,3020168,5
415,3037943,1
415,2981017,5
415,2821487,4
415,2735901,5
415,3016047,4
415,2959975,2
415,2951596,3
415,2853768,5
415,3005282,1
415,3021484,5
415,3041256,1
415,3007062,4
415,2610358,5
415,2906476,5
415,2551010,2
415,2694633,1
415,3008442,5
415,3034968,2
415,3000244,2
415,2415885,1
415,2981569,1
415,3037854,2
415,2960450,3
415,2683553,2
415,2967385,4
415,2893869,1
415,2841378,1
415,2910146,4
415,2905612,5
415,2938113,4
415,2881324,1
415,3033728,3
415,2884663,4
415,3034243,3
415,2703892,3
415,2950834,4
415,3000073,3
415,2679027,5
415,3025399,4
415,2289145,5
415,2899122,2
415,2950986,4
415,2988632,5
415,3041305,1
415,2975123,1
415,2816823,5
415,3013219,5
415,2802610,5
415,2951638,3
415,2379249,3
415,2985195,5
415,2839274,2
415,2803069,5
415,3004241,4
415,2997968,2
415,3005767,3
415,2755189,2
415,3034454,4
415,2621380,3
415,2989628,3
415,2421790,5
415,2749321,1
415,2977450,4
415,2966238,2
415,3007967,3
415,2964573,4
415,3017398,2
415,2446495,2
415,2969208,3
415,2881317,2
415,2541198,1
415,2950189,1
415,3007694,3
415,2984953,2
415,2320934,4
415,2930471,1
415,2995628,1
415,2869717,4
415,2988670,4
415,2993757,4
415,2904703,2
415,3038467,2
415,2746603,3
415,2883116,3
415,2844164,4
415,2585177,4
415,2990298,2
415,2726646,2
415,2901936,5
416,2942295,5
416,2703623,3
416,3025555,5
416,2953528,5
416,2997178,1
416,3040436,2
416,2827368,5
416,2899663,5
416,2215355,2
416,2551619,2
416,2558636,1
417,2549240,2
417,3037183,5
417,2879215,4
417,3020262,1
417,2725591,2
417,3009834,5
417,3013309,3
417,2980630,4
417,3037877,4
417,3028807,1
417,2624433,1
417,2921201,3
417,2642408,2
417,2958846,3
418,2735944,2
418,2336673,5
418,3037943,1
418,2713984,3
418,2595526,5
418,2877795,4
418,2690717,2
418,2785715,2
418,2817607,4
418,2975823,2
418,2966316,3
418,2983940,3
418,2982718,5
418,3001575,3
418,3005399,2
418,2822809,2
418,3036610,5
418,3023034,3
418,2892839,2
418,2701578,5
418,2973437,2
418,2992373,4
418,3026269,2
418,3009041,2
418,2499696,2
418,3004241,4
418,2622044,1
418,3022969,2
418,2581117,4
418,2401383,1
418,3017816,3
418,2046717,5
418,2828318,5
418,1668532,4
418,2782692,4
418,2289145,4
418,2771297,5
418,2812593,2
418,3030820,2
418,2852557,1
418,2939640,5
418,2832980,5
418,2840031,5
418,2572623,2
418,2921443,4
418,2950983,4
418,3029385,3
418,3007928,1
418,3030832,4
418,2623522,1
418,3018591,5
418,2968003,2
418,2859284,2
418,2874510,5
418,2320934,5
418,2978963,5
419,3022938,4
419,3040918,4
419,2818764,4
419,2997297,4
419,3022262,5
419,2120149,2
419,2964537,5
419,3005402,4
419,3009479,3
419,2365194,4
419,3039866,3
419,2466931,4
419,2463164,1
419,2288181,5
419,3017010,4
419,3020161,5
419,2852012,5
419,2785934,5
419,2975119,4
419,3041550,2
419,3035208,2
419,3016201,5
419,2718975,1
419,2520006,1
419,2720438,1
419,2882468,2
419,2964472,2
419,3035775,2
419,3037269,2
419,2855264,3
419,2751819,2
419,3023898,1
419,3004750,4
419,3015919,1
419,3028677,1
419,1458706,5
419,2721075,5
419,3037960,3
419,2196165,3
419,3041820,4
419,2735923,4
419,2950866,2
420,2931346,5
420,3023111,2
420,2790086,2
420,2991973,2
420,2745446,3
420,3005960,2
420,3041550,3
420,2981445,4
420,3007825,1
420,2783884,2
420,3034418,5
420,3003577,4
420,3037951,3
420,3024695,3
420,2638228,1
420,2874160,1
420,3019463,5
420,3006704,1
420,3010567,4
420,2993958,2
420,2653544,5
420,3036374,5
420,2713876,5
420,3008049,2
420,2946134,2
420,3017820,4
420,2787400,3
420,2810866,1
420,2323387,2
420,2654605,5
420,2985002,1
420,2981573,1
420,3026451,3
420,2593757,1
420,2893869,1
420,2976028,4
420,2873881,2
420,2915026,4
420,3017534,5
420,3024780,1
420,3029329,2
420,3030157,4
420,2425429,3
420,2749267,3
420,3019574,5
420,3007930,2
420,2976175,5
420,3034402,3
420,2920816,2
420,2863348,5
420,2835432,2
420,3008493,1
420,3031325,5
420,2804425,1
420,3034262,5
420,2418104,2
420,2878065,5
420,2862449,2
420,3009484,3
420,2923967,5
420,3038772,5
420,2989360,4
420,3032220,3
420,2965296,4
421,3032220,5
421,2829189,1
421,3016039,5
421,2904237,2
421,3010494,1
421,3040276,1
421,3011828,5
421,3030907,4
421,2987205,1
421,2584672,2
421,3021771,5
421,2110117,3
421,2970003,2
421,2825616,4
421,2856578,5
421,2250275,3
421,2695663,3
421,3038771,4
421,2994654,1
421,2356303,1
421,2926286,5
421,2920441,4
421,2839330,3
421,2726646,4
421,2985382,2
421,3025681,5
421,2994056,4
421,3028802,5
421,3030081,3
421,2879219,3
421,2612851,5
421,347122,4
421,3013199,4
421,2414384,1
421,2968319,4
421,3039706,5
421,2338968,2
421,3005280,5
421,3029169,2
421,3036272,3
421,2946384,4
421,3032507,5
421,2977625,3
421,2825176,2
421,2617476,4
421,2518890,1
421,2922328,4
421,2701459,2
421,3017905,2
421,2590237,1
421,3007000,2
421,2568280,1
421,2057837,1
421,3034402,5
422,2965421,4
422,3029648,3
422,3010950,5
422,2838977,4
422,3025555,1
422,3000878,1
422,2840451,5
422,3017441,1
422,2913157,2
422,3001108,3
422,2726447,3
422,2560614,2
422,3025673,3
422,2591617,1
422,2989559,1
422,2912934,2
422,2048056,5
422,2922846,5
422,2947284,4
422,2995645,1
422,3035581,5
422,2804857,3
422,3038980,2
422,3007928,4
422,2988658,1
422,2787882,3
422,3025683,4
422,2942516,1
422,2960997,4
422,3026024,5
422,2999660,5
422,3018554,4
422,3007246,3
422,2473610,3
422,2990035,5
422,3037529,4
422,2643369,1
422,2831198,4
422,2523060,1
422,3027112,2
422,2918574,2
422,2437895,4
422,2977452,4
422,2742655,2
422,2984875,3
422,3025545,1
422,3019520,4
422,3026271,3
422,3033451,3
422,2879213,1
422,2841976,3
422,2995628,1
422,2839321,5
422,2521033,1
422,2985001,5
422,3022740,5
422,2405837,5
422,2994044,3
422,2906490,1
422,2903570,5
422,2950201,4
422,3037768,1
422,2769453,1
422,3018529,4
422,2651017,5
422,3026255,1
422,3028166,1
422,3001395,4
422,94503,3
422,2986107,4
422,3010509,2
422,2975118,2
422,3020550,1
422,2803053,5
422,2484379,4
422,2942568,5
422,3001072,5
422,3035505,4
422,2787880,2
422,2894226,3
422,2870056,5
422,2596177,3
422,2478202,3
422,2984431,3
422,2643253,1
422,2690722,4
422,3003598,4
422,3008562,5
423,2976791,2
423,2789053,3
423,2701315,2
423,3025406,4
423,2995900,5
423,3010595,5
423,3007078,1
423,3038766,5
423,2976790,4
423,2564936,1
423,2994663,1
423,2985172,4
423,2616798,4
423,3009698,5
423,3037797,4
423,2895593,4
423,3017817,3
423,2958103,1
423,3035861,4
423,2921091,3
423,2811444,2
423,3025224,5
423,3011491,4
423,2851727,2
423,3029822,3
423,2575818,4
423,2733744,5
423,2875596,2
423,3029648,5
423,2841357,5
423,3033673,2
423,2977362,4
423,3013324,4
423,3019199,5
423,3010568,2
423,3003241,4
423,3022677,3
423,2517637,4
423,2988514,5
423,2559942,3
423,2913059,2
423,3034432,4
423,3009484,4
423,3028820,2
423,2778120,2
423,2780696,4
423,2967920,5
424,3028808,1
424,3029137,4
424,2852460,1
424,2902862,5
424,2786503,4
424,2258058,2
424,2976866,4
424,3010975,1
424,2614797,3
424,3029847,1
424,2636387,3
424,2432895,4
424,2182740,4
424,2730691,2
424,3003726,4
424,3039541,3
424,2964961,4
424,2990222,5
424,3022765,4
424,2824365,5
424,3035215,1
424,3026255,2
424,2978865,4
424,3011273,1
424,2965700,5
424,2918987,5
424,3041353,3
424,2965979,3
424,2987660,4
424,3025676,4
424,2666638,5
424,2969334,5
424,3037376,3
424,2930316,5
424,3007686,3
424,2851053,4
424,2870336,1
424,2808570,3
424,3039158,4
424,2713870,5
424,2880199,4
424,3007644,3
424,2825176,2
424,3008056,5
424,3020534,1
424,3000316,5
424,2405131,4
424,3030239,2
424,2823703,4
424,2983079,1
424,2764739,2
424,3010304,4
424,2882468,4
424,2863282,2
424,2801804,5
424,2922623,4
424,3005618,2
424,3041910,5
424,3004904,1
424,2981579,4
424,3029140,1
424,2901750,5
424,3033415,3
424,2755616,1
424,2968371,1
424,3008437,4
424,2865266,3
424,3029373,1
424,2828860,3
424,2869366,1
424,2679024,2
424,2990461,1
424,3039680,5
424,2812117,4
425,2777502,1
425,2858436,5
425,2816012,2
425,3007972,1
425,2550495,5
425,2834178,4
425,3026857,5
425,3038036,4
425,3029403,5
425,3035511,5
425,3017429,1
425,2936709,5
425,3041656,4
425,3041324,3
425,3008052,2
425,3017820,2
425,2524221,1
425,2778673,2
425,2982067,5
425,3030554,5
425,3026004,4
425,2921936,3
425,3037899,4
425,2631370,5
425,3038044,3
425,2898257,2
425,3011408,5
425,3008444,3
425,3029667,1
425,3009036,5
425,2761990,3
425,2939639,3
425,3039245,2
425,2973443,1
425,3039024,1
425,2977990,3
425,2811006,5
425,3025258,5
425,2999794,4
425,3024228,5
425,3010602,3
425,2828830,5
425,3029393,5
425,2582321,3
425,2990626,5
425,3004760,4
425,2513489,2
425,2826789,3
425,2990297,3
425,2946031,5
425,2697004,1
425,3027616,3
426,2782410,3
426,3004172,4
426,2651315,5
426,2925054,2
426,2856333,1
426,3022970,4
426,3035362,3
426,2411836,2
426,2993556,5
426,2850000,1
426,2845079,4
426,3020528,1
426,2982765,4
426,2985665,1
426,2472375,4
426,3037046,1
426,2922203,5
426,2797022,2
426,2919633,5
426,3023898,4
426,2808842,2
426,2963847,4
426,3000338,4
426,2823909,5
426,3029146,5
426,3031712,2
426,3037772,4
426,2946432,2
426,3003715,5
426,3036615,4
426,3018558,4
426,2981538,5
426,3035207,3
426,3039935,4
426,2921821,2
426,2918574,2
426,2977305,5
426,2765576,3
426,3011044,5
426,3033643,4
426,2812424,3
426,2920257,4
427,2946384,3
427,2871026,5
427,2371815,1
427,2964828,4
427,2794429,3
427,2836717,4
427,3030443,4
427,2640259,4
427,2361393,3
427,2983964,5
427,3000037,2
427,2989149,3
427,2831848,1
427,2827331,3
427,3003603,1
427,2967759,5
427,3036610,4
427,2865676,3
427,2931285,2
427,3032233,1
427,2864903,2
427,2294332,1
427,2822809,3
427,3005399,4
427,3026573,2
427,3037924,3
427,2690713,4
427,3035314,2
427,2951596,4
427,2813650,2
427,3035222,1
427,3000932,4
427,2846043,4
427,2970966,1
427,2922438,3
427,3036112,2
427,2771302,1
427,3000932,2
427,2823701,4
427,2384784,1
427,2810708,3
427,2863164,2
427,2918620,5
427,2507041,5
427,2663825,2
427,2782218,5
427,2486686,1
427,2738842,5
427,3026304,4
427,2816113,1
427,2840627,5
427,2992757,2
427,2750674,2
427,2898005,5
427,3023062,2
427,2805216,5
427,3035401,4
427,2978917,1
427,3024929,5
427,2722742,2
427,3031327,3
427,2942298,2
427,2655774,4
427,3022084,1
427,2799141,2
428,2817887,3
428,2891940,3
428,2979865,2
428,2968321,2
428,2745612,5
428,2907167,2
428,3006760,1
428,2989559,5
428,2470920,3
428,2923207,1
428,2965582,5
428,2713806,4
428,2965265,1
428,3009752,1
428,3009052,4
428,3035554,1
428,2597421,3
428,3028163,5
428,2967771,1
428,3026712,2
428,3025903,2
428,3036086,3
428,2196165,5
428,2992994,4
428,2446973,1
428,3003715,3
428,3034200,3
428,3006564,2
428,3027957,2
428,3006725,2
428,3028258,1
428,2702491,1
428,2631645,2
428,2998192,4
428,3021476,2
428,2787886,4
428,2982669,4
428,2809578,2
428,2965284,3
428,2942168,4
428,2997335,5
428,3039201,5
428,2737052,1
428,2691708,4
428,2978962,4
428,3025854,2
428,2512400,4
428,3021488,3
428,2643254,3
428,3037769,2
428,3020538,1
428,3010298,3
428,2850000,5
428,2721985,1
428,2954145,3
428,3035218,2
428,2983940,4
428,2508545,4
428,3017371,4
428,2495747,3
428,2990799,5
428,2555503,2
428,3019465,1
428,2971362,5
428,2912829,3
428,2666838,4
428,3036566,2
428,2750738,1
428,2913381,2
428,2864783,4
428,2605028,4
428,2930444,4
428,2835097,2
428,3033944,4
428,3024683,5
428,2913308,4
428,3025143,4
428,2838924,3
428,3030560,1
428,2945453,4
428,3010154,4
428,2977008,5
428,3028675,1
428,2964878,2
428,2922946,5
428,3036319,2
428,2968244,4
428,2868869,2
428,3028517,1
428,2958005,5
428,2874545,2
428,2498631,5
428,2993203,5
428,2921966,4
428,2613236,3
428,2876181,1
429,3041455,3
429,2835107,1
429,3012571,2
429,3024917,2
429,2781242,4
429,3036713,1
429,2990036,4
429,3026304,2
429,3039850,1
429,2863078,1
429,2967385,2
429,3030904,1
429,2858436,1
429,3001169,3
429,2946149,4
429,3021120,4
429,2963847,3
429,3026857,4
429,2526151,4
429,2975119,1
429,3003688,2
429,3001383,3
429,2819800,5
429,3035598,5
429,2651550,5
429,2862058,1
429,2811437,2
429,3035773,4
429,3026312,4
429,3023062,3
429,2995385,1
429,3001576,2
429,2733281,1
429,3013197,5
429,2762722,3
429,3009411,2
430,3026896,1
430,3034409,3
430,2870164,3
430,3030808,1
430,2995830,3
430,3025618,3
430,3034816,2
430,3039611,4
430,2998889,3
430,2995894,5
430,2530704,4
430,2853771,1
430,2975120,5
430,3003212,1
430,2899308,3
430,3033787,1
430,2946360,4
430,2866512,3
430,3041144,1
430,2864981,1
